GID_0,lon,lat,oppc
BRA,-46.8234,-23.2136,180
BRA,-46.9481,-22.2713,202
BRA,-50.3133,-23.3049,209
BRA,-50.2304,-23.0533,215
BRA,-50.3704,-23.1078,216
BRA,-50.0753,-23.0423,211
BRA,-51.2798,-23.2766,209
BRA,-50.5569,-23.5493,188
BRA,-50.6498,-23.1829,207
BRA,-51.0522,-23.2659,213
BRA,-49.9739,-23.1591,212
BRA,-50.9777,-23.2578,213
BRA,-50.5665,-23.4324,201
BRA,-50.9145,-23.0676,218
BRA,-50.3601,-23.4091,203
BRA,-50.4288,-23.2654,210
BRA,-50.5167,-23.1465,213
BRA,-50.0815,-23.2959,206
BRA,-49.0713,-26.4851,201
BRA,-51.1841,-29.852,195
BRA,-56.4776,-14.5137,248
BRA,-57.1878,-15.0702,257
BRA,-59.2252,-9.46121,254
BRA,-57.0583,-14.7324,258
BRA,-54.9121,-9.96218,253
BRA,-57.2886,-14.7889,257
BRA,-56.1322,-15.6458,258
BRA,-48.0417,-16.0592,213
BRA,-48.2833,-15.1605,240
BRA,-51.8235,-16.4258,252
