GID_0,lon,lat,oppc
BRA,-52.3798,-27.6208,180
BRA,-51.7384,-30.3891,180
BRA,-51.4585,-27.6739,170
BRA,-53.7109,-27.1927,199
BRA,-52.5836,-29.0947,178
BRA,-51.5165,-29.1662,183
BRA,-54.1082,-27.6693,201
BRA,-53.391,-28.8185,191
BRA,-51.6687,-29.3544,188
BRA,-52.4284,-29.3046,177
BRA,-53.772,-28.3659,195
BRA,-51.9601,-30.1179,193
BRA,-53.4827,-30.5144,185
BRA,-54.822,-29.8883,191
BRA,-52.8928,-30.033,195
BRA,-51.6597,-27.767,171
BRA,-51.8043,-30.8489,189
BRA,-52.2003,-28.588,181
BRA,-54.8416,-27.9888,208
BRA,-51.0606,-29.6747,193
BRA,-53.0008,-28.8871,190
BRA,-52.7895,-29.6684,196
BRA,-54.7517,-27.9515,204
BRA,-50.8119,-29.356,172
BRA,-52.6783,-31.396,172
BRA,-51.1857,-29.9128,195
BRA,-52.2374,-29.3271,184
BRA,-52.4889,-31.7565,180
BRA,-50.5152,-30.1383,189
BRA,-51.328,-29.6961,194
BRA,-51.9853,-29.2674,190
BRA,-52.7933,-28.2958,186
BRA,-50.4316,-29.7869,178
BRA,-51.5028,-29.2969,174
BRA,-51.9815,-28.5605,177
BRA,-54.0132,-28.2554,200
BRA,-51.1792,-29.1629,171
BRA,-52.9406,-29.657,183
BRA,-54.7428,-28.1463,206
BRA,-53.0665,-28.0559,191
BRA,-51.6289,-29.9625,196
BRA,-51.9737,-30.7504,184
BRA,-50.2337,-30.1604,188
BRA,-52.9928,-28.5258,190
BRA,-52.9938,-27.732,193
BRA,-52.0942,-29.1802,186
BRA,-54.068600000000004,-28.3921,200
BRA,-51.6971,-28.9891,181
BRA,-52.3023,-28.128,180
BRA,-54.0994,-27.4999,200
BRA,-51.9928,-29.5148,196
BRA,-51.8482,-28.3849,173
BRA,-53.8645,-27.2642,199
BRA,-54.2122,-29.7054,194
BRA,-51.0898,-29.5836,185
BRA,-53.5304,-27.6621,195
BRA,-52.1026,-30.7004,184
BRA,-49.853,-29.3639,185
BRA,-54.6694,-30.9756,185
BRA,-53.3617,-29.6195,192
BRA,-54.3577,-27.5103,204
BRA,-51.6187,-30.0847,193
BRA,-52.5204,-30.543,178
BRA,-54.2686,-28.3686,201
BRA,-52.2697,-27.6364,181
BRA,-52.574,-27.3926,187
BRA,-52.8461,-28.7286,190
BRA,-52.2635,-27.9135,180
BRA,-51.1843,-29.6535,193
BRA,-53.1639,-29.1713,189
BRA,-51.3419,-29.2227,172
BRA,-51.8217,-29.5885,193
BRA,-51.3032,-29.4527,186
BRA,-53.4959,-30.0035,194
BRA,-52.0981,-29.3828,194
BRA,-53.2249,-28.7986,191
BRA,-53.3958,-27.3586,195
BRA,-55.6383,-28.1944,208
BRA,-51.7612,-29.9032,196
BRA,-54.3517,-28.0297,199
BRA,-50.7734,-29.8798,190
BRA,-50.8762,-29.3734,168
BRA,-50.9869,-29.9413,191
BRA,-51.8895,-28.8399,182
BRA,-54.5629,-28.1491,203
BRA,-51.4185,-29.5456,195
BRA,-52.6553,-29.4552,180
BRA,-54.3053,-27.6282,203
BRA,-51.6377,-28.3741,169
BRA,-50.7919,-29.5693,187
BRA,-53.92,-28.388,198
BRA,-52.1258,-28.9282,176
BRA,-54.1886,-27.8354,199
BRA,-51.2859,-28.8171,167
BRA,-52.4271,-27.9404,182
BRA,-53.7725,-29.6013,184
BRA,-52.1693,-28.7768,173
BRA,-50.1016,-29.4974,165
BRA,-52.4538,-27.3846,187
BRA,-53.2762,-27.6347,197
BRA,-54.703,-29.4936,191
BRA,-54.1141,-28.6435,197
BRA,-53.6772,-29.2299,184
BRA,-52.7997,-29.2348,180
BRA,-51.5248,-28.2093,169
BRA,-53.8931,-30.8071,179
BRA,-53.0753,-27.601,200
BRA,-51.6668,-27.5667,180
BRA,-50.2079,-29.6798,177
BRA,-51.5573,-29.5457,192
BRA,-52.1986,-28.4498,181
BRA,-51.5803,-30.353,187
BRA,-52.1467,-27.3568,186
BRA,-52.1932,-28.28,178
BRA,-52.1278,-29.5285,197
BRA,-52.0423,-30.1346,194
BRA,-53.6891,-27.497,196
BRA,-51.4679,-29.6824,196
BRA,-50.9167,-31.1054,186
BRA,-51.8714,-29.163,185
BRA,-51.7697,-28.3253,169
BRA,-52.4676,-28.5298,180
BRA,-52.7756,-27.3689,193
BRA,-52.9784,-27.9926,192
BRA,-54.1074,-27.6137,201
BRA,-50.9051,-29.5808,182
BRA,-53.4689,-29.471,184
BRA,-51.1136,-29.3741,178
BRA,-51.6113,-28.7799,173
BRA,-51.4095,-28.9882,176
BRA,-52.9489,-29.7338,195
BRA,-50.2667,-29.8881,187
BRA,-51.763,-27.7075,178
BRA,-53.3134,-27.9007,191
BRA,-53.558,-27.3596,198
BRA,-53.5023,-28.2833,195
BRA,-52.3729,-30.1902,192
BRA,-53.144,-29.6717,193
BRA,-52.2748,-29.748,195
BRA,-52.4091,-28.2576,181
BRA,-53.6579,-28.4283,192
BRA,-53.0973,-31.4473,174
BRA,-52.6791,-28.0585,186
BRA,-51.4757,-28.7572,174
BRA,-52.1569,-29.0045,179
BRA,-56.4483,-30.384,194
BRA,-52.4424,-27.8257,183
BRA,-54.0789,-29.3504,189
BRA,-53.1011,-28.7466,191
BRA,-53.3807,-29.8188,195
BRA,-52.8417,-27.2973,200
BRA,-52.3711,-29.988,195
BRA,-50.4488,-29.639,166
BRA,-50.5819,-29.6462,179
BRA,-54.9221,-30.2515,189
BRA,-53.2133,-29.0951,191
BRA,-51.5077,-29.4386,179
BRA,-51.8079,-27.947,178
BRA,-53.251,-28.3653,190
BRA,-51.9279,-28.1609,179
BRA,-52.4343,-29.722,194
BRA,-53.8149,-29.6868,194
BRA,-54.4796,-27.8702,200
BRA,-51.7351,-29.1655,184
BRA,-53.3717,-33.525,169
BRA,-54.8666,-29.1897,187
BRA,-54.2668,-28.3001,201
BRA,-52.0267,-28.4956,175
BRA,-50.5175,-29.8268,187
BRA,-55.2251,-28.514,205
BRA,-53.7776,-27.8526,192
BRA,-54.662,-27.8263,204
BRA,-55.1253,-29.5547,191
BRA,-50.5828,-29.4404,157
BRA,-54.3217,-30.3337,188
BRA,-54.9559,-28.412,207
BRA,-51.0696,-28.9677,172
BRA,-53.9699,-27.7112,196
BRA,-53.859,-29.5397,189
BRA,-53.5603,-30.1643,193
BRA,-52.9767,-29.3523,179
BRA,-51.5862,-30.6107,187
BRA,-52.2685,-29.3904,182
BRA,-53.591,-29.6467,185
BRA,-52.5304,-29.5357,190
BRA,-51.3991,-30.6683,190
BRA,-51.8653,-29.7943,197
BRA,-50.0644,-29.5782,183
BRA,-52.5955,-28.5712,186
BRA,-54.2244,-29.4782,190
BRA,-52.1448,-27.5003,182
BRA,-54.2357,-27.78,201
BRA,-52.8437,-27.6139,193
BRA,-53.9296,-27.4555,198
BRA,-51.5383,-27.9241,170
BRA,-53.8445,-29.0858,186
BRA,-54.4814,-27.7598,203
BRA,-52.1706,-31.4173,182
BRA,-52.0238,-28.7833,180
BRA,-50.9418,-28.5079,163
BRA,-52.6839,-29.5967,188
BRA,-52.1932,-29.6143,195
BRA,-52.5152,-29.7184,197
BRA,-51.0194,-30.0819,190
BRA,-52.1486,-28.5359,180
BRA,-52.879,-20.4452,243
BRA,-51.0961,-20.0873,233
BRA,-55.7868,-20.4666,240
BRA,-52.4221,-21.7159,231
BRA,-56.5263,-22.1073,237
BRA,-56.4836,-21.1261,238
BRA,-54.6295,-20.4486,230
BRA,-52.6263,-18.788,226
BRA,-54.8281,-19.8243,245
BRA,-57.651,-19.0077,255
BRA,-54.751,-18.5013,253
BRA,-54.1682,-22.2763,234
BRA,-54.812,-22.2231,230
BRA,-54.5131,-22.3789,234
BRA,-56.3746,-20.2355,249
BRA,-55.8296,-21.1419,238
BRA,-53.3437,-22.238,230
BRA,-54.9692,-20.9302,232
BRA,-54.8647,-20.4378,242
BRA,-51.7007,-20.7849,241
BRA,-54.4415,-22.4098,232
BRA,-52.1601,-14.051,252
BRA,-57.1878,-15.0702,257
BRA,-52.264,-15.8804,252
BRA,-57.9833,-12.1474,249
BRA,-57.6818,-16.0764,263
BRA,-57.8907,-13.6587,238
BRA,-55.1626,-15.545,229
BRA,-59.2858,-13.7242,222
BRA,-52.2705,-13.5515,250
BRA,-55.7499,-15.4643,231
BRA,-54.8835,-11.5075,251
BRA,-55.461,-10.8135,253
BRA,-59.2252,-9.46121,254
BRA,-56.0974,-15.601,258
BRA,-54.9121,-9.96218,253
BRA,-56.6463,-12.2259,254
BRA,-58.8723,-15.3342,243
BRA,-58.0046,-15.3188,252
BRA,-59.9504,-15.0068,244
BRA,-54.4377,-11.0463,252
BRA,-56.3284,-14.7192,249
BRA,-56.3432,-15.772,253
BRA,-59.6001,-14.4727,235
BRA,-56.0743,-13.8374,246
BRA,-55.2029,-9.95616,253
BRA,-54.4722,-16.6245,247
BRA,-54.9794,-10.2262,255
BRA,-54.6372,-16.4673,246
BRA,-58.7645,-12.9892,235
BRA,-55.5091,-11.8604,251
BRA,-55.7211,-12.5425,251
BRA,-57.4933,-14.6229,250
BRA,-56.5178,-12.695,254
BRA,-57.0908,-13.0136,252
BRA,-48.7057,-16.197,222
BRA,-48.2816,-15.7617,215
BRA,-48.5076,-16.0834,222
BRA,-47.51,-14.1305,212
BRA,-48.953,-16.3281,220
BRA,-49.2469,-16.8198,230
BRA,-48.9513,-16.9693,229
BRA,-51.8091,-16.9539,235
BRA,-48.6246,-17.7441,239
BRA,-48.5704,-13.787,243
BRA,-47.7768,-17.6363,227
BRA,-49.0895,-16.2971,223
BRA,-47.944,-18.1656,227
BRA,-47.4566,-13.7976,233
BRA,-47.9252,-16.0765,209
BRA,-48.5626,-18.1415,239
BRA,-47.6131,-16.7676,208
BRA,-49.974,-14.5412,255
BRA,-48.1511,-18.2644,229
BRA,-51.2543,-16.2329,244
BRA,-47.337,-15.54,217
BRA,-49.0234,-16.5098,227
BRA,-49.1162,-15.3118,238
BRA,-49.427,-16.4947,232
BRA,-50.14,-15.9333,239
BRA,-49.3658,-18.0105,238
BRA,-49.5345,-16.8297,235
BRA,-48.1581,-17.7215,238
BRA,-51.118,-16.4398,245
BRA,-49.6071,-15.918,238
BRA,-49.949,-15.5606,241
BRA,-51.3485,-18.7646,241
BRA,-49.2158,-18.409300000000002,243
BRA,-49.3344,-15.7529,242
BRA,-51.7204,-17.8784,235
BRA,-48.7428,-16.619,221
BRA,-47.95,-16.253,210
BRA,-50.7456,-15.4342,257
BRA,-48.1611,-15.0515,235
BRA,-52.5537,-17.5654,230
BRA,-50.5713,-14.7457,260
BRA,-48.0417,-16.0592,213
BRA,-48.2833,-15.1605,240
BRA,-49.017,-17.302,236
BRA,-48.9584,-15.8507,227
BRA,-48.2768,-17.3019,235
BRA,-47.6089,-15.452,215
BRA,-49.1503,-13.4391,260
BRA,-46.3704,-14.0859,243
BRA,-50.9192,-17.7923,232
BRA,-49.4259,-15.2958,244
BRA,-48.2578,-15.9412,217
BRA,-46.7415,-13.621,259
BRA,-47.5228,-14.7048,220
BRA,-50.1634,-13.2731,263
BRA,-49.0914,-16.7084,232
BRA,-48.6083,-16.66,225
BRA,-49.6039,-16.0521,230
BRA,-49.4927,-16.6517,231
BRA,-49.1396,-14.5238,252
BRA,-47.9297,-15.7795,212
